,winery_ID,winery,province_ID
78685,11867,Chateau Haut-Lansac,15
78698,11868,Dragonfly Creek,1
78739,11869,Chateau Arnauld,15
78748,11870,Swanson,7
78750,11871,Chateau la Tour de By,15
78753,11872,Collazzi,26
78754,11873,Colognole,26
78766,11874,La Querce,26
78781,11875,Chateau Grand-Puy-Lacoste,15
78796,11876,Sant Wines,7
78801,11877,Villa Ponciago,13
78837,11878,Small and Tall,7
78939,11879,Blue Pyrenees,59
78941,11880,Goundrey,88
78948,11881,Sylvaine et Alain Normand,20
78949,11882,Valdelavia,51
78979,11883,Henry Brochard,69
79003,11884,Poggio al Casone,26
79036,11885,NÅmade,10
79054,11886,Block 50,88
79175,11887,Bright Angel WInes,7
79184,11888,Chateau des Pertonnieres,13
79218,11889,The Cave,45
79228,11890,Chateau Signac,44
79232,11891,Solar de Libano,3
79249,11892,Chateau du Barry,15
79255,11893,Craftsman,7
79286,11894,Chateau d'Arche,15
79301,11895,Fortnight,7
79302,11896,Gan Eden,7
79308,11897,LJ Crafted Wines,7
79344,11898,Casa de Piedra,77
79347,11899,Coiron,10
79356,11900,GrapeHeart Vineyards,7
79371,11901,Clos du Canton des Ormeaux,15
79394,11902,Twisted Cedar,7
79418,11903,Chateau la Chapelle Maillard,15
79444,11904,Vina Almirante,24
79445,11905,Vizcarra,3
79464,11906,Casa di Baal,21
79478,11907,Gurra di Mare,4
79547,11908,Baldassari Family Wines,7
79553,11909,Daniel Wines,7
79596,11910,Chateau la Rame,15
79604,11911,Gorgo,63
79656,11912,Chateau Capet-Guillier,15
79660,11913,Cocchi,61
79696,11914,Cartlidge & Browne,7
79710,11915,Blanc de Bleu,7
79712,11916,Teillery,16
79713,11917,Fiesta Winery,86
79731,11918,HigHDef,8
79797,11919,Siot,7
79806,11920,Alexander,257
79809,11921,Chateau Platon,15
79821,11922,Eugene Wine Cellars,1
79823,11923,Giovanna Tantini,63
79849,11924,Chateau Vieil Orme,15
79853,11925,Chateau de Monrecueil,15
79854,11926,Chateau Latour-Laguens,15
79883,11927,H to H,44
79917,11928,Capstone Cellars,17
79937,11929,Maset del Lleo,3
79949,11930,Croze,7
79950,11931,Valle de la Puerta,9
79964,11932,Kouros,272
79966,11933,Mas des Mas,57
79970,11934,Beldui,147
80029,11935,Chateau Couhins,15
80051,11936,Three Fat Guys,7
80130,11937,Whitestone,17
80150,11938,Codice Citra,18
80157,11939,Adega Viuva Gomes,388
80163,11940,Quiet Resolve,39
80201,11941,Nine Stones,22
80223,11942,Imperial,14
80246,11943,Pluvium,82
80248,11944,Chateau La Rose Gadys,15
80260,11945,Chateau Beauchene,44
80263,11946,Earth Wise,147
80265,11947,Chateau Beausoleil,15
80267,11948,Chateau Vieux Manoir,15
80274,11949,Bodegas Alani­s,147
80289,11950,Chateau la Tour de Mons,15
80290,11951,Chateau les Ormes Sorbet,15
80301,11952,Falcor,7
80308,11953,Dry Mill,11
80312,11954,Lucky Rock Wine Co.,7
80352,11955,Chateau Rauzan-Gassies,15
80385,11956,Dubacano,77
80386,11957,Ernesto Camou y Camou,77
80399,11958,Domaine de la Pigeade,44
80405,11959,Les Maitres Vignerons de Saint-Louis,58
80422,11960,Clos Monicord,15
80438,11961,Chateau Graville-Lacoste,15
80439,11962,Chateau la Valade,15
80447,11963,Paixar,3
80493,11964,Urban,8
80501,11965,PianCornello,26
80518,11966,Domaine de Bonserine,44
80599,11967,Meyer-Naekel,91
80631,11968,Clusserath-Weiler,170
80650,11969,Peter Howland,178
80678,11970,Ciro Picariello,21
80734,11971,Domaine de Familongue,57
80765,11972,Chateau Clos Mansio,15
80767,11973,Chateau des Laudes,15
80770,11974,Chateau Haut-Mevret,15
80778,11975,Domaine de Lischetto,25
80828,11976,Cavalchina,63
80835,11977,Enrico Gatti,70
80861,11978,Retro,7
80865,11979,Viera de Sousa,95
80885,11980,Matariki,53
80910,11981,Pascal & Alain Lorieux,69
80935,11982,O,17
80950,11983,Antoine Sanzay,69
80964,11984,Maso Poli,40
80974,11985,Marques de Valparai­so,3
80975,11986,San Antonio Abad,33
80978,11987,Chateau le Peuy Saincrit,15
80979,11988,Chateau Pabus,15
80981,11989,Chateau Puy Marceau,15
80982,11990,Chateau Roc de Levraut,15
81008,11991,Chateau Laride,15
81010,11992,Corvidae,17
81043,11993,Cirillo,22
81079,11994,Koblevo,280
81098,11995,Herve Baudry,69
81132,11996,Chateau la Louviere,15
81138,11997,Fleur de California,7
81166,11998,Albemarle,11
81217,11999,G.H. Martel,19
81223,12000,Robert et Bernard Plageoles,34
81238,12001,Domaine Claude Nouveau,20
81247,12002,Aticus,3
81289,12003,Marcel Lapierre,13
81295,12004,Quinta das Tecedeiras,0
81338,12005,Quinta de Vale Veados,80
81360,12006,La Monacesca,18
81361,12007,Domaine Saint Andrieu,58
81380,12008,Yunbar,22
81387,12009,Diamond Ridge,88
81393,12010,Tenuta dell'Ornellaia,26
81430,12011,Chemin des Papes,44
81438,12012,Tenuta di Pietra Porzia,18
81445,12013,Pacifica,17
81449,12014,Seraphim,9
81500,12015,Pacific Crest,17
81521,12016,Maison Ginestet,15
81525,12017,Newsprint,17
81526,12018,Olivetta,61
81530,12019,Renegade,17
81532,12020,Gran Vinaio,51
81548,12021,Domaine Gilles Chollet,69
81557,12022,Emblem,7
81560,12023,Faust,7
81587,12024,Domaine de l'Edre,57
81600,12025,Funckenhausen,10
81619,12026,Laurel Gray,254
81654,12027,Picazo,7
81681,12028,Evaia,3
81683,12029,Fog Theory,7
81726,12030,Triacca,26
81728,12031,Agrisole,26
81734,12032,Nanna's Short Cake,7
81742,12033,Caparra & Siciliani,21
81747,12034,Chateau Lalaudey,15
81749,12035,Chateau Poitevin,15
81753,12036,Chateau Bournac,15
81757,12037,Foyt Family,7
81767,12038,Sapolil Cellars,17
81794,12039,Bryter,7
81804,12040,Sunset Hills,11
81818,12041,Beastly Vines,22
81829,12042,Royal de Jarras,57
81889,12043,Nein Lives,8
81923,12044,Chateau le Peyrat,15
81940,12045,Roberto Mascelloni,26
81983,12046,Chateau d'Antugnac,57
82015,12047,Crimson Ranch,7
82019,12048,Piaggia,26
82075,12049,Secret Cellars,7
82080,12050,Finca Manzanos,3
82098,12051,Giulio Straccali,26
82107,12052,Seven Sails,1
82109,12053,Tenuta Gorghi Tondi,4
82128,12054,3 Ball,7
82133,12055,Bruno Rocca,61
82205,12056,Soligo,63
82210,12057,Val d'Oca,63
82227,12058,Principe Corsini Fattoria Le Corti,26
82233,12059,Il Colombaio di Cencio,26
82238,12060,Marques de Irun,3
82243,12061,Castello Il Palagio,26
82245,12062,Condado de Haza,3
82304,12063,Terrapin Cellars,1
82328,12064,Box O'Birds,37
82351,12065,Buttonwood Farm,7
82354,12066,Venta del Puerto,82
82364,12067,Domaine des Gandines,20
82436,12068,Tardencuba,3
82501,12069,Sylvestra,10
82567,12070,Guido Berta,61
82570,12071,Indian Creek,79
82582,12072,Charles Thomas,44
82608,12073,Conte Ferdinando Guicciardini,26
82613,12074,The Big Five Collection,39
82615,12075,Red Fox,42
82618,12076,Rene Barbier,51
82628,12077,Vina Santa Marina,33
82640,12078,Geoff Tate,17
82739,12079,Bodegas San Marti­n,3
82742,12080,Bodega San Pedro Apostol,3
82743,12081,Bodegas Lomablanca,3
82744,12082,Aromal,3
82746,12083,Cristobal 1492,10
82747,12084,TorresManur,3
82818,12085,Barons de Rothschild,19
82821,12086,Patrimony,7
82823,12087,Crown Point,7
82938,12088,Cave d'Aze,20
82958,12089,La Cave de Pomerols,57
82964,12090,Senator,390
82969,12091,Val Auclair,57
82970,12092,Vignobles Boudinaud,57
82982,12093,Domaine du Touch,34
82994,12094,Black Elephant,194
82999,12095,Finca la Malena,10
83051,12096,Pask,53
83059,12097,Ancient Roots,7
83060,12098,Jakeli Wines,160
83061,12099,H Mynors,7
83110,12100,Ovidio Garci­a,3
83113,12101,Julia James,7
83194,12102,Chateau Fongaban,15
83196,12103,Clendenen,7
83205,12104,L'Amandine,44
83222,12105,Gramercy Vineyards,28
83245,12106,Vignobles Arbo,15
83255,12107,Sea Change,22
83257,12108,Succulent Vineyards,7
83258,12109,Linard-Gontier,19
83282,12110,Cirque du Vin,7
83287,12111,Vintager,7
83436,12112,Chateau d'Angles,57
83486,12113,Casteller,51
83504,12114,Rivera de Castilla,3
83509,12115,Ikal 1150,10
83542,12116,Domaine du Penlois,13
83597,12117,13 Celsius,37
83598,12118,Ambasciata del  Buon Vino,63
83628,12119,Chateau Maubert,15
83685,12120,Caitec,9
83726,12121,Benito Ferrara,21
83734,12122,Soluna,10
83738,12123,Casisano Colombaio,26
83769,12124,De Bardos,3
83778,12125,Head High,7
83795,12126,Mondet,19
83808,12127,Salomon Estate,22
83811,12128,Lumen,7
83894,12129,Finca Milena,82
83909,12130,Legado Munoz,33
83920,12131,Marques de Olivara,3
83927,12132,Chateau Clos Haut-Peyraguey,15
83949,12133,Heinrich Hartl,143
83952,12134,Glazebrook,212
83968,12135,T'Gallant,59
83978,12136,Stonehaven,22
84013,12137,Malibri n,63
84050,12138,Chateau de Leoube,58
84104,12139,Chateau Cadet-Bon,15
84105,12140,Chateau Grand Bireau,15
84125,12141,Berlucchi,70
84180,12142,Chateau Haut Bergeron,15
84189,12143,Von Buhl,101
84199,12144,Calago,24
84219,12145,Potek,7
84221,12146,Siren Song,17
84228,12147,Imagination Wines,7
84267,12148,Young Inglewood,7
84270,12149,Tognetti,7
84299,12150,Vinedos Aurora,7
84310,12151,Casey Flat Ranch,7
84326,12152,Veiga Naum,24
84331,12153,Oak Mountain,7
84344,12154,Marchese dell'Elsa,61
84367,12155,Paso Grande,64
84382,12156,Llama,10
84389,12157,Christiano Family,28
84426,12158,Galatea Effect,7
84459,12159,Le 7 Camicie,26
84484,12160,Chateau Deyrem Valentin,15
84518,12161,Vindivin,58
84523,12162,La Cuvee Mythique,57
84525,12163,Les Costieres de Pomerols,57
84531,12164,Mileto,3
84537,12165,PRIE Vineyards and Winery,7
84580,12166,Tenuta Bellafonte,18
84589,12167,The 50 by 50,7
84600,12168,Devil Proof,7
84714,12169,L'Arene des Anges,44
84720,12170,Proximity Twenty Six,7
84725,12171,Chateau d'Argadens,15
84726,12172,Chateau de Lugagnac,15
84729,12173,Chateau La Bastienne,15
84730,12174,Chateau La Croix Romane,15
84731,12175,Chateau La Fortine,15
84740,12176,Thunevin,15
84758,12177,Linden,11
84759,12178,Maison Saint Aix,58
84763,12179,Mill Creek,7
84772,12180,San Benedetto,26
84776,12181,Chateau Laborde,15
84798,12182,Chateau Brillette,15
84824,12183,Rudolf Furst,90
84825,12184,Schloss Schonborn,60
84845,12185,Chateau Lamothe Castera,15
84847,12186,Coniglio,7
84856,12187,Montmassot,57
84859,12188,Fatty Pope,7
84863,12189,Gomba,61
84889,12190,Ledson,7
84903,12191,Tre Fiori,21
84912,12192,Settesoli,4
84934,12193,Meerea Park,178
84982,12194,Rene Geoffroy,19
84989,12195,Le Grix de la Salle,19
84996,12196,Frano Milos,159
84999,12197,H. Billiot Fils,19
85005,12198,Bodegas Ramon Ramos,3
85033,12199,Twenty Bench,7
85081,12200,Dergi,160
85152,12201,Cantina Bartolo Mascarello,61
85195,12202,Borgogno Giacomo e Figli,61
85203,12203,Carneros Hills,7
85206,12204,Counter Punch,7
85210,12205,K5 Arginano,3
85218,12206,Kiss Chasey,81
85226,12207,Tar & Roses,59
85228,12208,Bodegas Qumran,3
85231,12209,Chateau les Tours des Verdots,34
85259,12210,Glasshaus,7
85263,12211,Chateau la Tour Blanche,15
85301,12212,Antadze,160
85309,12213,Kershaw,200
85348,12214,Durham-Agrellos,0
85354,12215,Merops,81
85436,12216,Cuvee Lucia,17
85516,12217,Tezza,63
85560,12218,Bateaux Cellars,17
85581,12219,Elkhorn Peak,7
85595,12220,Transmission,7
85618,12221,Verdad,7
85620,12222,Leacock's,326
85632,12223,Palari,4
85640,12224,Weingut Burg Ravensburg,153
85651,12225,Giant Mistake,43
85672,12226,Kvaszinger,47
85691,12227,Halos de Jupiter,44
85721,12228,Chateau de Tiregand,34
85727,12229,Oraculo,3
85739,12230,Germano Angelo,61
85740,12231,Vereinigte Hospitien,8
85826,12232,Rizieri,61
85829,12233,Silverpoint Cellars,7
85863,12234,BBQ Wine Company,117
85902,12235,Chateau de Serame,57
85920,12236,Chateau Perthus,15
85925,12237,Domaine les Carmels,15
85941,12238,Method,7
85952,12239,Weltevrede,102
85960,12240,Goose Watch,28
85968,12241,Domaine Jean Chartron,20
85985,12242,Leopard Frog,30
86020,12243,Herdade do Monte da Ribeira,32
86022,12244,Il Brunone,26
86073,12245,Martinelle,44
86157,12246,Besllum,51
86171,12247,Domaine Saint Pierre,44
86177,12248,Domaine des Remizieres,44
86194,12249,Vina Alarba,3
86203,12250,Casa de la Reina,3
86211,12251,Magni­fico,3
86241,12252,Littore,88
86268,12253,Pierre Deschamps,5
86290,12254,No Time,3
86299,12255,DOC Wine Selection,34
86324,12256,Vertijana,105
86389,12257,Chateau Maucaillou,15
86391,12258,Chateau Tour Saint-Joseph,15
86394,12259,Domaine Gerard Charvet,13
86406,12260,White Rose,1
86410,12261,Berta Franquet,51
86413,12262,Sawbuck,7
86439,12263,Labyrinth,7
86449,12264,Pietro Zardini,63
86461,12265,Calista,7
86470,12266,O'Connor,7
86471,12267,Quinta da Devesa,95
86493,12268,Cantina Sociale della Valpantena,63
86517,12269,Corte San Benedetto,63
86542,12270,Dundee Springs,1
86547,12271,Caroline Bay,53
86559,12272,Villa Giulia,26
86566,12273,The Academy,1
86579,12274,Chateau Duc d'Arnauton,15
86599,12275,Chateau la Croizille,15
86600,12276,Chateau Moulin Lafitte,15
86636,12277,Centovigne,140
86637,12278,Chateau Bellerive,15
86638,12279,Chateau Coussieu-Coutelin,15
86652,12280,Finca Arantei,24
86681,12281,Emeve,77
86710,12282,Herman Walters,7
86713,12283,Moss Roxx,7
86715,12284,Idrias,3
86725,12285,Villa Spinosa,63
86736,12286,Forge Cellars,28
86739,12287,Cape Point Vineyards,393
86779,12288,Apogee,89
86809,12289,Dr. F. Weins-Prum,170
86825,12290,Monchhof,170
86852,12291,Lucky,7
86857,12292,Merisi,7
86863,12293,Saturday Night Red,7
86871,12294,Pablo Claro,33
86893,12295,Yangarra Park,88
86903,12296,Malan,30
86906,12297,Bellarine Estate,88
86912,12298,Reynolds,178
86925,12299,Mak,22
86927,12300,Killerby,81
86960,12301,Domaine de l'Eole,58
86966,12302,Domaine de la Berthete,44
86992,12303,Ca' Lojera,70
86999,12304,Edi Simcic,245
87021,12305,Paul Prieur et Fils,69
87030,12306,Kings Carey,7
87093,12307,Raposeira,296
87103,12308,Domaine St Martin d'Agel,57
87210,12309,Marques de Chive,82
87213,12310,Radio Boca,82
87214,12311,Adras,24
87231,12312,Rectoral de Amandi,24
87295,12313,Bernard Baudry,69
87353,12314,LIV,78
87399,12315,Malondro,51
87426,12316,JD,7
87430,12317,Donnhoff,92
87449,12318,Moselland,92
87462,12319,Bodegas Soledad,33
87475,12320,Flying Ace,101
87496,12321,Massimago,63
87498,12322,Mineral Wines,7
87511,12323,Villa Dria,34
87515,12324,Vignobles Dom Brial,57
87554,12325,Gianni Buonomo,17
87563,12326,Chateau Moulin de Clotte,15
87573,12327,Luca Faccinelli,70
87674,12328,Vint Hill,11
87702,12329,Lady Hill,1
87709,12330,Chateau Clos Moulin Pontet,15
87710,12331,Chateau de Bergun,15
87712,12332,Chateau la Roseraie,15
87713,12333,Chateau Larrat,15
87715,12334,Chateau Monconseil Gazin,15
87807,12335,Zion Fine Wines,45
87847,12336,Steenberg,43
87867,12337,Ronchi di Giancarlo Rocca,61
87889,12338,J. Moreau & Fils,20
87913,12339,Chateau Franc Couplet,15
87914,12340,Chateau Grand-Portail,15
87916,12341,Chateau Jeanguillon,15
87923,12342,Mas Janeil by Francois Lurton,57
87928,12343,Chateau de Lagorce,15
87933,12344,Travis,7
87948,12345,Odyssey,190
87965,12346,Carlson Creek,190
87974,12347,Argami,3
87983,12348,Puma Road,7
87984,12349,Quimay,9
87998,12350,Stonewalker,39
88010,12351,Bain's Way,210
88018,12352,Xabec,51
88077,12353,Edi Keber,40
88078,12354,Fitapreta,32
88094,12355,Parra Family,33
88123,12356,Mahoney,7
88129,12357,Villa Melnik,345
88170,12358,Domaine Sebastien Dampt,20
88195,12359,Pazo de Arribi,3
88220,12360,Raised By Wolves,17
88245,12361,Chateau Bois Cardon,15
88256,12362,Ophalum,24
88288,12363,Caminada,10
88336,12364,Vettori,63
88392,12365,Chartogne-Taillet,19
88402,12366,Lagrimas de Maria,3
88462,12367,Domaine de la Foret,25
88533,12368,La Chasse du Pape,44
88538,12369,Chateau de Riberon,15
88571,12370,Saint Helena Winery,7
88584,12371,Animo,7
88591,12372,Chateau Noaillac,15
88592,12373,Chateau Peyfaures,15
88593,12374,Chateau Roc Taillade,15
88594,12375,Chateau Senejac,15
88597,12376,Ferrero,26
88655,12377,Vagabond,7
88720,12378,Fedriani Laffitte,82
88744,12379,Cantina Zaccagnini,18
88752,12380,Aime Roquesante,58
88786,12381,Gilligan,22
88787,12382,Agro de Bazan,82
88799,12383,Gazur,3
88817,12384,Chateau Ksara,168
88840,12385,Deakin Estate,59
88844,12386,Teal Lake,88
88893,12387,Curious Cove,53
88916,12388,Cave de Genouilly,20
89055,12389,Pressed,7
89099,12390,Chateau Darzac,15
89119,12391,Skylite Cellars,17
89125,12392,Ermita Veracruz,3
89144,12393,Chateau Grand Destieu,15
89163,12394,Chard Farm,84
89218,12395,Jean-Claude Roux,69
89225,12396,La Cignozza,26
89244,12397,The Lost Colony,7
89299,12398,Escalada Do Sil,3
89308,12399,La Pleiade II,7
89531,12400,Simon Hackett,22
89590,12401,Miradou,58
89604,12402,Napa Glen,7
89665,12403,Chateau Tour Saint Vincent,15
89666,12404,Cordier,15
89701,12405,Halcyon,7
89717,12406,Bodegas Carrau,186
89718,12407,Freelander,7
89740,12408,Manross,7
89743,12409,Mount Michael,84
89791,12410,La Torricella,61
89798,12411,Club Deluxe,17
89803,12412,Pend d'Oreille,17
89804,12413,Sentinel,37
89811,12414,Lucky7,14
89820,12415,Riparian,37
89853,12416,Domaine Franck Millet,69
89859,12417,Valquejigoso,147
89873,12418,Bailarin,7
89918,12419,El Molino de Puelles,3
89933,12420,Domaine Font de Michelle,44
89937,12421,Chateau Dauzac,15
89946,12422,Chateau le Bon Pasteur,15
89977,12423,Fuerza,82
90051,12424,Cagliero,61
90074,12425,Wenzel,27
90148,12426,Serpens,47
90198,12427,Streicker,81
90284,12428,Heitz,7
90292,12429,Malene Wines,7
90304,12430,Outlander,7
90379,12431,Weingut Seck,6
90387,12432,Bocelli,63
90389,12433,Caposaldo,63
90390,12434,Col di Rocca,63
90396,12435,La Confrerie de Oisly et Thesee,69
90405,12436,Voga,63
90407,12437,Ano Verde,7
90462,12438,Corte Giona,63
90513,12439,Fleming Jenkins,7
90528,12440,Blue Oasis,7
90542,12441,Chateau Bel-Air Ouy,15
90544,12442,Chateau du Breuil,15
90545,12443,Chateau Fayat,15
90593,12444,Gravner,40
90613,12445,Alto Roble,54
90625,12446,Chateau la Hargue,15
90723,12447,Cascabel,22
90789,12448,Chateau Capdet,15
90790,12449,Chateau de Cerons,15
90792,12450,Chateau des Cabans,15
90798,12451,Il Paradiso di Frassina,26
90835,12452,Lamont,84
90852,12453,Sequillo,110
90855,12454,Inkwell,22
90862,12455,O-Neh-Da,28
90866,12456,Pemarti­n,105
90867,12457,Icono,82
90874,12458,The Big Easy,7
90892,12459,La Riojana Coop,9
90893,12460,Lagar de Cervera,24
90899,12461,Heartache,7
90900,12462,Ashokawna,7
90904,12463,Hawthorne Ridge,3
90906,12464,Vega de Tera,3
90913,12465,Domaine Jean Grivot,20
90927,12466,Chateau Majoureau,15
90933,12467,Bodegas del Mundo,3
91078,12468,Hellfire,1
91114,12469,Thralls,7
91154,12470,Tenuta Monte Gorna,4
91160,12471,Cache Creek Vineyards,7
91173,12472,Three Rights Left,7
91180,12473,Chateau Moulin de Canhaut,15
91235,12474,Butternut,7
91297,12475,Muenzenrieder,369
91300,12476,Car Men Air,14
91307,12477,Chateau de Gironville,15
91323,12478,Lyric by Etude,7
91346,12479,WCP,7
91355,12480,3 Rings,22
91365,12481,Chateau Les Gatines,15
91368,12482,Chateau Tour d'Horable,15
91411,12483,Chateau de Trinquevedel,44
91424,12484,Santa Faustina,10
91453,12485,Hoi Polloi,7
91455,12486,Les Trouves,17
91479,12487,El Seque,82
91488,12488,Redwood Ridge Estate,7
91511,12489,Bremerton,22
91540,12490,Foxtrot,172
91563,12491,Chateau Andrea,15
91565,12492,Chateau de Lamarque,15
91566,12493,Chateau la Calvaire,15
91589,12494,Grace Estate,11
91627,12495,Lucatoni,12
91628,12496,Metzker Family Estates,7
91646,12497,Knights Bridge,7
91652,12498,Muddy Arch,7
91674,12499,Veiga da Princesa,24
91679,12500,Trocard,15
91684,12501,Chateau Fonchereau,15
91696,12502,Chateau Tire Pe,15
91702,12503,Nebel,6
91706,12504,Cote Mas,57
91727,12505,Sea Pearl,37
91728,12506,Thomas Carteron,58
91731,12507,Poggio Trevvalle,26
91743,12508,Wild Oats,7
91744,12509,Wild South,37
91754,12510,De Novo,7
91765,12511,Chateau Les Combes,15
91822,12512,Moulin de Gassac,57
91828,12513,Westerland,94
91845,12514,DAOU,7
91874,12515,Les Vignerons des Cotes d'Agly,57
91901,12516,Bellarina,26
91906,12517,Chateau Haut Grignon,15
91907,12518,Chateau Ladignac,15
91908,12519,Chateau Vieux Porier,15
91917,12520,Castello Tricerchi,26
91921,12521,Cricket Hill,1
91969,12522,Manoir de la Tete Rouge,69
91978,12523,Tara Bella,7
91987,12524,Matane,21
92017,12525,Hill of Content,22
92020,12526,Centennial,178
92025,12527,Sea Breeze,299
92029,12528,Wurtz,6
92035,12529,Terroir,37
92036,12530,The Royal Valley Vineyards Wine Company,110
92051,12531,Michel Laroche,57
92052,12532,Trout Valley,179
92053,12533,Domaine Georges Michel,37
92054,12534,Val d'Orbieu,57
92063,12535,Chateau Camplazens,57
92067,12536,Domaine de la Courtade,58
92076,12537,Weingut Karp-Schreiber,8
92089,12538,Mario Braga,0
92097,12539,Chateau Coste Peyrouse,34
92118,12540,Ulises Valdez,7
92179,12541,Tineta,3
92205,12542,Chateau de Tourteyron,15
92211,12543,Chateau Vieux Moulin,15
92212,12544,Cipriana,26
92220,12545,Chateau Maine d'Arman,15
92267,12546,Caves Vale do Rodo,0
92275,12547,Blue Moon,1
92288,12548,Regis Jouan,69
92294,12549,Vega Tolosa,33
92299,12550,esedos,147
92305,12551,Earthshaker,7
92309,12552,Ribota,33
92311,12553,Maison des 3 Ponts,25
92336,12554,Paterno di Vittoria,4
92354,12555,Marcel Martin,25
92380,12556,Chateau Malaire,15
92383,12557,Hatzi Michalis,225
92395,12558,Chateau Moulin Saint-Georges,15
